9.32,32180
212.31,33593
276.75,34677
325.38,35599
365.4,36420
398.93,37172
431.03,37868
460.12,38520
486.22,39137
512.82,39722
534.75,40283
551.47,40827
571.42,41352
587.08,41863
606.05,42358
754.78,52692
877.18,53034
877.18,53376
884.95,53715
887.57,54053
900.89,54386
898.19,54720
911.84,55049
911.84,55378
990.67,65674
1041.66,65962
1067.6,66243
1060.06,66526
1063.82,66808
1063.82,67090
1071.42,67370
1056.33,67654
1112.51,77901
1127.81,78167
1149.41,78428
1153.83,78688
1149.41,78949
1162.78,79207
1158.29,79466
1174.96,89679
1190.46,89931
1195.21,90182
1185.76,90435
1195.21,90686
1214.56,90933
1190.46,91185
1195.21,91436
1210.38,101598
1224.48,101843
1224.48,102088
1209.67,102336
1234.56,102579
1219.5,102825
1234.56,103068
1232.62,113290
1239.66,113532
1244.8,113773
1244.8,114014
1239.66,114256
1229.5,114500
1255.22,114739
1249.26,125065
1255.22,125304
1255.22,125543
1244.8,125784
1255.22,126023
1255.22,126262
1249.99,126502
1255.83,136774
1244.8,137015
1255.22,137254
1249.99,137494
1260.49,137732
1255.22,137971
1260.49,138209
1257.05,148471
1260.49,148709
1255.22,148948
1255.22,149187
1260.49,149425
1255.22,149664
1255.22,149903
1260,160141
1260.49,160379
1255.22,160618
1276.58,160853
1244.8,161094
1282.04,161328
1260.49,161566
1265.81,161803
1264.45,172005
1260.49,172243
1265.81,172480
1276.58,172715
1255.22,172954
1276.58,173189
1260.49,173427
1264.57,183628
1265.81,183865
1255.22,184104
1265.81,184341
1255.22,184580
1260.49,184818
1265.81,185055
1262.22,195275
1249.99,195515
1265.81,195752
1260.49,195990
1249.99,196230
1271.17,196466
1260.49,196704
1262.59,206921
1260.49,207159
1265.81,207396
1265.81,207633
1260.49,207871
1260.49,208109
1271.17,208345
1266.31,218532
1265.81,218769
1265.81,219006
1271.17,219242
1265.81,219479
1265.81,219716
1260.49,219954
1266.68,230138
1255.22,230377
1271.17,230613
1260.49,230851
1271.17,231087
1265.81,231324
1260.49,231562
1263.7,241770
1265.81,242007
1260.49,242245
1249.99,242485
1282.04,242719
1260.49,242957
1255.22,243196
1264.07,253401
1255.22,253640
1255.22,253879
1271.17,254115
1271.17,254351
1265.81,254588
1265.81,254825
1267.43,265003
1265.81,265240
1265.81,265477
1271.17,265713
1260.49,265951
1271.17,266187
1255.22,266426
1268,276836
1260.49,277074
1265.81,277311
1271.17,277547
1260.49,277785
1265.81,278022
1265.81,278259
1264.32,288462
1260.49,288700
1260.49,288938
1260.49,289176
1276.58,289411
1249.99,289651
1276.58,289886
1263.83,300093
1265.81,300330
1265.81,300567
1260.49,300805
1255.22,301044
1260.49,301282
1276.58,301517
1267.05,311698
1265.81,311935
1271.17,312171
1265.81,312408
1265.81,312645
1255.22,312884
1276.58,313119
1267.68,323295
1265.81,323532
1249.99,323772
1282.04,324006
1260.49,324244
1255.22,324483
1276.58,324718
1264.07,334923
1249.99,335163
1276.58,335398
1260.49,335636
1265.81,335873
1260.49,336111
1265.81,336348
1265.81,336585
1263.58,346794
1265.81,347031
1265.81,347268
1271.17,347504
1255.22,347743
1265.81,347980
1271.17,348216
1266.93,358398
1265.81,358635
1271.17,358871
1260.49,359109
1276.58,359344
1271.17,359580
1265.81,359817
1268.55,369986
1255.22,370225
1276.58,370460
1271.17,370696
1265.81,370933
1260.49,371171
1260.49,371409
1265.56,381602
1265.81,381839
1260.49,382077
1260.49,382315
1265.81,382552
1249.99,382792
1276.58,383027
1264.57,393228
1260.49,393466
1265.81,393703
1265.81,393940
1255.22,394179
1276.58,394414
1271.17,394650
1267.05,404831
1265.81,405068
1265.81,405305
1271.17,405541
1265.81,405778
1276.58,406013
1271.17,406249
1268.67,416417
1271.17,416653
1265.81,416890
1249.99,417130
1282.04,417364
1265.81,417601
1265.81,417838
1265.69,428030
1260.49,428268
1271.17,428504
1249.99,428744
1265.81,428981
1276.58,429216
1249.99,429456
1264.69,439656
1265.81,439893
1249.99,440133
1276.58,440368
1260.49,440606
1255.22,440845
1271.17,441081
1266.8,451264
1271.17,451500
1265.81,451737
1265.81,451974
1265.81,452211
1271.17,452447
1271.17,452683
1269.05,462848
1265.81,463085
1271.17,463321
1260.49,463559
1265.81,463796
1271.17,464032
1265.81,464269
1265.81,474460
1265.81,474697
1260.49,474935
1271.17,475171
1265.81,475408
1260.49,475646
1265.81,475883
1264.82,486082
1271.17,486318
1255.22,486557
1271.17,486793
1265.81,487030
1260.49,487268
1265.81,487505
1266.68,497689
1255.22,497928
1271.17,498164
1276.58,498399
1265.81,498636
1271.17,498872
1265.81,499109
1269.42,509271
1260.49,509509
1265.81,509746
1271.17,509982
1271.17,510218
1271.17,510454
1244.8,510695
1266.31,520882
1265.81,521119
1255.22,521358
1276.58,521593
1265.81,521830
1260.49,522068
1271.17,522304
1264.07,532509
1255.22,532748
1276.58,532983
1265.81,533220
1255.22,533459
1276.58,533694
1265.81,533931
1265.81,544122
1271.17,544358
1265.81,544595
1271.17,544831
1265.81,545068
1265.81,545305
1271.17,545541
1269.05,555706
1265.81,555943
1265.81,556180
1276.58,556415
1265.81,556652
1260.49,556890
1265.81,557127
1265.44,567321
1224.48,567566
1304.33,567796
1287.54,568029
1276.58,568264
1265.81,568501
1265.81,568738
1264.32,578941
1255.22,579180
1271.17,579416
1271.17,579652
1260.49,579890
1271.17,580126
1260.49,580364
1266.06,590553
1260.49,590791
1271.17,591027
1265.81,591264
1265.81,591501
1271.17,591737
1265.81,591974
1271.17,592210
1268.61,602615
1282.04,602849
1271.17,603085
1255.22,603324
1282.04,603558
1271.17,603794
1271.17,604030
1266.56,614215
1249.99,614455
1234.56,614698
1234.56,614941
1287.54,615174
1282.04,615408
1287.54,615641
1264.32,625844
1260.49,626082
1271.17,626318
1265.81,626555
1260.49,626793
1271.17,627029
1260.49,627267
1266.06,637456
1265.81,637693
1271.17,637929
1265.81,638166
1260.49,638404
1255.22,638643
1282.04,638877
1268.3,649048
1260.49,649286
1265.81,649523
1282.04,649757
1276.58,649992
1271.17,650228
1276.58,650463
1266.18,660651
1265.81,660888
1260.49,661126
1276.58,661361
1271.17,661597
1255.22,661836
1229.5,662080
1265.19,672276
1260.49,672514
1260.49,672752
1260.49,672990
1265.81,673227
1255.22,673466
1260.49,673704
1265.81,683895
1260.49,684133
1265.81,684370
1276.58,684605
1260.49,684843
1265.81,685080
1276.58,685315
1268.17,695487
1282.04,695721
1271.17,695957
1255.22,696196
1255.22,696435
1271.17,696671
1276.58,696906
1266.93,707088
1265.81,707325
1260.49,707563
1265.81,707800
1276.58,708035
1265.81,708272
1265.81,708509
1264.45,718711
1265.81,718948
1255.22,719187
1276.58,719422
1265.81,719659
1265.81,719896
1260.49,720134
1265.31,730329
1271.17,730565
1260.49,730803
1271.17,731039
1271.17,731275
1255.22,731514
1271.17,731750
1268.92,741916
1265.81,742153
1271.17,742389
1260.49,742627
1271.17,742863
1276.58,743098
1276.58,743333
1267.3,753512
1260.49,753750
1260.49,753988
1276.58,754223
1265.81,754460
1265.81,754697
1265.81,754934
1264.57,765135
1260.49,765373
1265.81,765610
1260.49,765848
1265.81,766085
1265.81,766322
1265.81,766559
1264.82,776758
1265.81,776995
1265.81,777232
1255.22,777471
1282.04,777705
1271.17,777941
1265.81,778178
1268.24,788586
1265.81,788823
1265.81,789060
1276.58,789295
1260.49,789533
1265.81,789770
1271.17,790006
1271.17,790242
1267.51,800656
1265.81,800893
1265.81,801130
1255.22,801369
1282.04,801603
1255.22,802079
1276.58,802314
1264.94,812512
1260.49,812750
1255.22,812989
1276.58,813224
1265.81,813461
1265.81,813698
1265.81,813935
1265.19,824131
1265.81,824368
1265.81,824605
1260.49,824843
1265.81,825080
1282.04,825314
1265.81,825551
1268.67,835719
1255.22,835958
1287.54,836191
1271.17,836427
1271.17,836663
1249.99,836903
1276.58,837138
1268.42,847308
1265.81,847545
1265.81,847782
1255.22,848021
1255.22,848260
1276.58,848495
1265.81,848732
1265.69,858924
1255.22,859163
1271.17,859399
1265.81,859636
1244.8,859877
1265.81,860114
1282.04,860348
1265.31,870543
1265.81,870780
1255.22,871019
1276.58,871254
1265.81,871491
1265.81,871728
1265.81,871965
1268.42,882135
1265.81,882372
1276.58,882607
1265.81,882844
1271.17,883080
1265.81,883317
1265.81,883554
1268.55,893723
1265.81,893960
1255.22,894199
1265.81,894436
1271.17,894672
1282.04,894906
1260.49,895144
1265.93,905334
1265.81,905571
1255.22,905810
1260.49,906048
1282.04,906282
1255.22,906521
1271.17,906757
1265.69,916949
1265.81,917186
1265.81,917423
1265.81,917660
1265.81,917897
1265.81,918134
1265.81,918371
1269.55,928532
1271.17,928768
1265.81,929005
1271.17,929241
1265.81,929478
1260.49,929716
1282.04,929950
1269.22,940350
1260.49,940588
1287.54,940821
1255.22,941060
1276.58,941295
1265.81,941532
1271.17,941768
1265.81,942005
1266.42,952428
1265.81,952901
1265.81,953138
1255.22,953377
1271.17,953613
1255.22,953852
1271.17,954088
1265.81,964279
1265.81,964516
1265.81,964753
1265.81,964990
1265.81,965227
1265.81,965464
1271.17,965700
1269.3,975863
1271.17,976099
1271.17,976335
1265.81,976572
1265.81,976809
1271.17,977045
1271.17,977281
1269.34,987680
1255.22,987919
1276.58,988154
1265.81,988391
1271.17,988627
1265.81,988864
1265.81,989101
1265.44,999295
1271.17,999531
1265.81,999768
1265.81,1000005
1265.81,1000242
1265.81,1000479
1260.49,1000717
1264.94,1010915
1271.17,1011151
1260.49,1011389
1265.81,1011626
1265.81,1011863
1265.81,1012100
1265.81,1012337
1268.61,1022742
1260.49,1022980
1271.17,1023216
1276.58,1023451
1265.81,1023688
1260.49,1023926
1276.58,1024161
1269.17,1034325
1271.17,1034561
1265.81,1034798
1255.22,1035037
1229.5,1035281
1195.21,1035532
727.34,1045431
372.67,1046236
321.2,1047170
260.64,1048321
173.71,1050048
-54.78,1055524
-208.48,1056963
-273.22,1058061
-319.83,1058999
-351.7,1059852
-385.6,1060630
-421.94,1061341
-462.24,1061990
-487.01,1062606
-509.33,1063195
-530.03,1063761
-549.45,1064307
-713.01,1074405
-842.69,1074761
-857.13,1075111
-864.54,1075458
-872.08,1075802
-872.08,1076146
-884.95,1076485
-962.18,1086774
-1030.92,1087065
-1030.92,1087356
-1038.05,1087645
-1038.05,1087934
-1030.92,1088225
-1052.62,1088510
-1088.65,1098706
-1119.39,1098974
-1127.81,1099240
-1127.81,1099506
-1127.81,1099772
-1132.06,1100037
-1153.72,1110438
-1171.86,1110694
-1181.09,1110948
-1176.46,1111203
-1176.46,1111458
-1176.46,1111713
-1192.08,1122031
-1204.81,1122280
-1209.67,1122528
-1199.99,1122778
-1214.56,1123025
-1190.46,1123277
-1224.48,1123522
-1216.32,1133881
-1219.5,1134127
-1234.56,1134370
-1209.67,1134618
-1219.5,1134864
-1209.67,1135112
-1229.74,1145358
-1229.5,1145602
-1234.56,1145845
-1229.5,1146089
-1224.48,1146334
-1219.5,1146580
-1249.99,1146820
-1234.56,1157026
-1224.48,1157271
-1249.99,1157511
-1234.56,1157754
-1234.56,1157997
-1244.8,1158238
-1238.59,1168653
-1244.8,1168894
-1244.8,1169135
-1260.49,1169373
-1249.99,1169613
-1229.5,1169857
-1244.44,1180223
-1249.99,1180463
-1244.8,1180704
-1239.66,1180946
-1244.8,1181187
-1249.99,1181427
-1249.99,1181667
-1248.54,1191999
-1255.22,1192238
-1249.99,1192478
-1239.66,1192720
-1239.66,1192962
-1244.8,1193203
-1246.85,1203549
-1249.99,1203789
-1229.5,1204033
-1249.99,1204273
-1255.22,1204512
-1249.99,1204752
-1249.99,1204992
-1246,1215345
-1244.8,1215586
-1244.8,1215827
-1244.8,1216068
-1260.49,1216306
-1249.99,1216546
-1249.02,1226874
-1249.99,1227114
-1249.99,1227354
-1249.99,1227594
-1255.22,1227833
-1249.99,1228073
-1250.59,1238388
-1276.58,1238623
-1249.99,1238863
-1249.99,1239103
-1255.22,1239342
-1249.99,1239582
-1255.22,1239821
-1248.54,1250153
-1244.8,1250394
-1244.8,1250635
-1234.56,1250878
-1244.8,1251119
-1265.81,1251356
-1246.36,1261706
-1229.5,1261950
-1249.99,1262190
-1255.22,1262429
-1244.8,1262670
-1260.49,1262908
-1249.02,1273236
-1244.8,1273477
-1255.22,1273716
-1234.56,1273959
-1249.99,1274199
-1265.81,1274436
-1255.22,1274675
-1251.56,1284982
-1249.99,1285222
-1255.22,1285461
-1255.22,1285700
-1255.22,1285939
-1255.22,1286178
-1250.23,1296496
-1249.99,1296736
-1244.8,1296977
-1260.49,1297215
-1249.99,1297455
-1239.66,1297697
-1260.49,1297935
-1248.29,1308269
-1239.66,1308511
-1260.49,1308749
-1229.5,1308993
-1255.22,1309232
-1244.8,1309473
-1250.71,1319787
-1249.99,1320027
-1249.99,1320267
-1249.99,1320507
-1255.22,1320746
-1249.99,1320986
-1252.66,1331284
-1244.8,1331525
-1260.49,1331763
-1249.99,1332003
-1249.99,1332243
-1249.99,1332483
-1255.22,1332722
-1251.56,1343029
-1249.99,1343269
-1239.66,1343511
-1255.22,1343750
-1244.8,1343991
-1249.99,1344231
-1248.29,1354565
-1249.99,1354805
-1234.56,1355048
-1260.49,1355286
-1224.48,1355531
-1265.81,1355768
-1249.75,1366090
-1249.99,1366330
-1249.99,1366570
-1249.99,1366810
-1249.99,1367050
-1255.22,1367289
-1239.66,1367531
-1251.44,1377839
-1255.22,1378078
-1255.22,1378317
-1244.8,1378558
-1244.8,1378799
-1249.99,1379039
-1251.44,1389347
-1244.8,1389588
-1255.22,1389827
-1249.99,1390067
-1249.99,1390307
-1249.99,1390547
-1248.9,1400876
-1244.8,1401117
-1249.99,1401357
-1244.8,1401598
-1244.8,1401839
-1244.8,1402080
-1255.22,1402319
-1250.35,1412636
-1255.22,1412875
-1244.8,1413116
-1249.99,1413356
-1249.99,1413596
-1249.99,1413836
-1252.66,1424134
-1255.22,1424373
-1249.99,1424613
-1249.99,1424853
-1255.22,1425092
-1244.8,1425333
-1255.22,1425572
-1253.27,1435865
-1244.8,1436106
-1249.99,1436346
-1249.99,1436586
-1249.99,1436826
-1249.99,1437066
-1249.62,1447389
-1244.8,1447630
-1249.99,1447870
-1244.8,1448111
-1249.99,1448351
-1249.99,1448591
-1249.38,1458916
-1255.22,1459155
-1249.99,1459395
-1255.22,1459634
-1249.99,1459874
-1249.99,1460114
-1249.99,1460354
-1251.81,1470659
-1260.49,1470897
-1244.8,1471138
-1244.8,1471379
-1244.8,1471620
-1255.22,1471859
-1253.14,1482153
-1244.8,1482394
-1255.22,1482633
-1249.99,1482873
-1244.8,1483114
-1255.22,1483353
-1248.9,1493682
-1244.8,1493923
-1244.8,1494164
-1249.99,1494404
-1249.99,1494644
-1239.66,1494886
-1244.8,1495127
-1248.29,1505461
-1260.49,1505699
