0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
40486.0,-504.21
40486.0,-504.21
41058.0,-524.49
41058.0,-524.49
41058.0,-524.49
41058.0,-524.49
41609.0,-544.48
51797.0,-857.16
52145.0,-862.09
52145.0,-862.09
52145.0,-862.09
52487.0,-877.21
52487.0,-877.21
52828.0,-879.78
52828.0,-879.78
63246.0,-1153.87
63246.0,-1153.87
63503.0,-1167.34
63503.0,-1167.34
63759.0,-1171.9
63759.0,-1171.9
74204.0,-1339.31
74428.0,-1339.31
74428.0,-1339.31
74650.0,-1351.38
74872.0,-1351.38
74872.0,-1351.38
75092.0,-1363.66
85512.0,-1456.34
85512.0,-1456.34
85717.0,-1463.44
85922.0,-1463.44
85922.0,-1463.44
86127.0,-1463.44
86334.0,-1449.3
96721.0,-1530.64
96721.0,-1530.64
96917.0,-1530.64
97114.0,-1522.87
97114.0,-1522.87
97312.0,-1515.18
97505.0,-1554.44
107758.0,-1562.53
107949.0,-1570.71
108143.0,-1546.42
108334.0,-1570.71
108334.0,-1570.71
108524.0,-1578.98
118956.0,-1595.78
119145.0,-1587.33
119145.0,-1587.33
119336.0,-1570.71
119521.0,-1621.65
119711.0,-1578.98
119897.0,-1612.94
130165.0,-1612.94
130354.0,-1587.33
130354.0,-1587.33
130538.0,-1630.47
130724.0,-1612.94
130911.0,-1604.31
141301.0,-1604.31
141484.0,-1639.38
141484.0,-1639.38
141669.0,-1621.65
141859.0,-1578.98
142047.0,-1595.78
152409.0,-1612.94
152593.0,-1630.47
152593.0,-1630.47
152779.0,-1612.94
152962.0,-1639.38
153148.0,-1612.94
153332.0,-1630.47
163648.0,-1630.47
163648.0,-1630.47
163833.0,-1621.65
164015.0,-1648.38
164200.0,-1621.65
164384.0,-1630.47
174674.0,-1630.47
174859.0,-1621.65
175042.0,-1639.38
175042.0,-1639.38
175226.0,-1630.47
175410.0,-1630.47
175594.0,-1630.47
185901.0,-1630.47
186086.0,-1621.65
186086.0,-1621.65
186269.0,-1639.38
186453.0,-1630.47
186638.0,-1621.65
196931.0,-1630.47
197116.0,-1621.65
197298.0,-1648.38
197483.0,-1621.65
197483.0,-1621.65
197665.0,-1648.38
208112.0,-1639.38
208296.0,-1630.47
208296.0,-1630.47
